time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-05-03T05:05:57.000Z,13.557127,80.025044,-59,21.237999,,0,9,gps,1.4,0.9,1.7,-84,,,,20,
2018-05-03T05:07:18.000Z,13.557128,80.025048,-61,24.272,,0,8,gps,,,,,,,,19,
2018-05-03T05:08:34.000Z,13.557112,80.02505,-60,27.306,,0,9,gps,1.5,0.9,1.7,-84,,,,19,
2018-05-03T05:10:18.000Z,13.557112,80.025041,-62,33.374,,0,8,gps,2.2,0.9,2.4,-84,,,,18,
2018-05-03T06:40:42.000Z,13.557109,80.02505,-73,39.441998,,0,7,gps,1.3,0.9,1.6,-84,,,,39,
2018-05-03T06:41:59.000Z,13.557117,80.025122,-73,24.272,168.4,0.77,12,gps,1.1,0.9,1.4,-84,,,,39,
2018-05-03T06:43:05.000Z,13.557089,80.025114,-76,33.374,,0,8,gps,0.8,0.8,1.1,-84,,,,38,
2018-05-03T06:55:14.000Z,13.557302,80.025079,-79,39.441998,,0,7,gps,2.4,0.9,2.6,-84,,,,38,
2018-05-03T06:57:06.000Z,13.557007,80.025028,-65,39.441998,,0,5,gps,2.6,0.9,2.8,-84,,,,41,
2018-05-03T06:57:59.000Z,13.557041,80.025034,-74,34.891,,0,7,gps,1.5,0.9,1.8,-84,,,,41,
2018-05-03T06:59:40.000Z,13.556964,80.024963,-62,36.407997,281.1,0.32,8,gps,1,0.9,1.4,-84,,,,40,
2018-05-03T07:08:52.000Z,13.556969,80.024981,-66,30.34,,0,9,gps,1.2,0.9,1.5,-84,,,,40,
2018-05-03T07:12:17.000Z,13.557209,80.025035,-78,33.374,,0,5,gps,1,0.8,1.3,-84,,,,39,
2018-05-03T07:13:40.000Z,13.557162,80.025027,-79,22.755,,0,9,gps,0.8,0.9,1.2,-84,,,,39,
2018-05-03T07:14:45.886Z,13.557372,80.024277,-75,9.101999,268.2,1.43,8,gps,0.9,0.9,1.2,-84,,,,39,
2018-05-03T07:16:12.000Z,13.557664,80.023181,-76,9.101999,350.7,1.91,16,gps,0.6,0.7,1,-84,,,,39,
2018-05-03T07:17:27.000Z,13.558861,80.0229,-74,13.653,0.2,1.68,11,gps,0.7,0.7,1,-84,,,,39,
2018-05-03T07:18:30.000Z,13.559645,80.022522,-81,9.101999,339,1.75,14,gps,0.8,0.8,1.1,-84,,,,39,
2018-05-03T07:19:49.000Z,13.560224,80.02229,-81,19.720999,,0,4,gps,0.7,0.7,1,-84,,,,39,
2018-05-03T07:20:59.000Z,13.560215,80.022253,-80,15.17,,0,6,gps,0.7,0.7,1,-84,,,,38,
2018-05-03T07:22:03.000Z,13.560248,80.02227,-76,18.203999,,0,14,gps,0.6,0.7,0.9,-84,,,,38,
2018-05-03T07:23:21.000Z,13.565043,80.029131,-63,12.136,51.5,14.52,16,gps,0.8,0.8,1.1,-84,,,,38,
2018-05-03T07:23:45.739Z,13.566807,80.031706,-64,13.653,55.7,13.51,4,gps,0.6,0.7,0.9,-84,,,,38,
2018-05-03T07:24:14.000Z,13.569169,80.034379,-66,9.101999,50.8,13.09,19,gps,0.7,0.7,1,-84,,,,38,
2018-05-03T07:24:40.699Z,13.571313,80.037054,-67,6.068,51.4,14.13,10,gps,0.6,0.7,0.9,-84,,,,37,
2018-05-03T07:25:07.000Z,13.57341,80.039841,-73,6.068,51.3,14.42,19,gps,0.6,0.7,0.9,-84,,,,37,
2018-05-03T07:25:19.132Z,13.574475,80.041048,-71,7.585,50.6,14.51,11,gps,0.6,0.7,0.9,-84,,,,37,
2018-05-03T07:25:33.732Z,13.575329,80.042257,-65,9.101999,55.7,5.19,7,gps,0.6,0.7,0.9,-84,,,,37,
2018-05-03T07:26:12.000Z,13.576567,80.043585,-73,10.6189995,5.2,2.59,20,gps,,,,,,,,37,
2018-05-03T07:26:34.000Z,13.576785,80.043553,-80,9.101999,323,4.91,21,gps,,,,,,,,37,
2018-05-03T07:26:47.000Z,13.577599,80.042961,-71,7.585,321.1,10.6,17,gps,0.6,0.6,0.9,-84,,,,37,
2018-05-03T07:27:00.092Z,13.578855,80.042109,-81,13.653,323.9,14.34,13,gps,0.6,0.6,0.9,-84,,,,37,
2018-05-03T07:27:14.000Z,13.580249,80.040912,-72,13.653,322.2,15.23,20,gps,0.6,0.6,0.9,-84,,,,37,
2018-05-03T07:27:23.372Z,13.581255,80.04012,-80,10.6189995,322.2,15.35,8,gps,0.6,0.6,0.9,-84,,,,37,
2018-05-03T07:27:38.000Z,13.582962,80.038753,-86,9.101999,322.1,15.37,18,gps,0.6,0.6,0.9,-84,,,,37,
2018-05-03T07:27:49.000Z,13.584081,80.037851,-91,13.653,322.6,15.19,17,gps,0.6,0.7,0.9,-84,,,,37,
2018-05-03T07:28:03.000Z,13.585466,80.036771,-82,19.720999,321.9,12.76,17,gps,0.6,0.7,1,-84,,,,37,
2018-05-03T07:28:14.112Z,13.586575,80.035957,-80,13.653,324.7,14.19,11,gps,0.7,0.7,1,-84,,,,36,
2018-05-03T07:28:27.000Z,13.587747,80.035167,-85,16.687,327.2,12.17,20,gps,0.6,0.7,0.9,-84,,,,36,
2018-05-03T07:28:35.172Z,13.58857,80.034526,-86,7.585,318,13.31,11,gps,0.6,0.7,0.9,-84,,,,36,
2018-05-03T07:28:48.000Z,13.589441,80.033433,-83,19.720999,301.5,11,19,gps,0.6,0.7,0.9,-84,,,,36,
2018-05-03T07:30:08.000Z,13.589689,80.033011,-79,6.068,141.6,1.15,20,gps,,,,,,,,36,
2018-05-03T07:30:19.770Z,13.589543,80.033124,-71,7.585,135.2,1.47,14,gps,0.7,0.7,0.9,-84,,,,36,
2018-05-03T07:30:31.550Z,13.589521,80.03325,-73,6.068,123.8,1.47,14,gps,0.6,0.7,0.9,-84,,,,36,
2018-05-03T07:30:44.000Z,13.589443,80.033396,-79,4.5509996,118.1,1.28,18,gps,0.7,0.8,1,-84,,,,36,
2018-05-03T07:30:43.806Z,13.589474,80.033013,0,24.263,0,0,0,network,,,,,,,,36,
2018-05-03T07:31:11.000Z,13.589239,80.033671,-78,4.5509996,131.9,1.3,18,gps,0.7,0.8,1,-84,,,,36,
2018-05-03T07:31:22.130Z,13.589112,80.033749,-75,6.068,142.6,1.39,18,gps,0.6,0.7,0.9,-84,,,,36,
2018-05-03T07:31:32.590Z,13.588984,80.033869,-74,7.585,136.9,1.28,14,gps,0.7,0.8,1,-84,,,,35,
2018-05-03T07:31:46.630Z,13.588887,80.033989,-62,7.585,142.1,1.12,12,gps,0.7,0.7,1,-84,,,,35,
2018-05-03T07:32:00.796Z,13.588819,80.034022,0,23.726,0,0,0,network,,,,,,,,35,
2018-05-03T07:32:44.000Z,13.58848,80.034235,-69,10.6189995,148.3,1.15,0,gps,,,,,,,,35,
2018-05-03T07:33:12.386Z,13.588731,80.034014,0,37.414,0,0,0,network,,,,,,,,35,
2018-05-03T07:33:30.685Z,13.588729,80.034063,0,30.282,0,0,0,network,,,,,,,,35,
2018-05-03T07:34:00.000Z,13.587809,80.03486,-62,9.101999,143.8,1.28,10,gps,0.7,0.7,1,-84,,,,35,
2018-05-03T07:34:14.330Z,13.587681,80.03495,-77,6.068,141.1,1.49,16,gps,0.7,0.7,1,-84,,,,35,
2018-05-03T07:34:29.590Z,13.587543,80.035032,-76,12.136,177.4,1.18,16,gps,0.7,0.7,1,-84,,,,35,
2018-05-03T07:34:42.032Z,13.587657,80.034853,0,38.73,0,0,0,network,,,,,,,,35,
2018-05-03T07:35:57.169Z,13.587376,80.035087,0,23.809,0,0,0,network,,,,,,,,35,
2018-05-03T07:37:16.458Z,13.58738,80.035084,0,23.6,0,0,0,network,,,,,,,,35,
2018-05-03T07:38:18.205Z,13.58738,80.035084,0,22.5,0,0,0,network,,,,,,,,35,
2018-05-03T07:39:21.000Z,13.587351,80.035143,-70,25.789,,0,11,gps,1.1,0.8,1.4,-84,,,,35,
2018-05-03T07:40:56.593Z,13.587419,80.035068,0,26.473,0,0,0,network,,,,,,,,35,
2018-05-03T07:41:44.011Z,13.587865,80.03483,-86,9.101999,327.3,1.18,14,gps,0.7,0.7,1,-84,,,,34,
2018-05-03T07:42:11.191Z,13.588204,80.034626,-85,9.101999,318.6,1.33,9,gps,0.7,0.7,1,-84,,,,34,
2018-05-03T07:42:26.971Z,13.588334,80.034558,-86,13.653,331.4,1.33,12,gps,0.7,0.8,1.1,-84,,,,34,
2018-05-03T07:42:43.871Z,13.588435,80.034389,-71,7.585,66.2,1.01,14,gps,0.7,0.7,1,-84,,,,34,
2018-05-03T07:43:07.211Z,13.588689,80.034486,-81,13.653,329.7,1.03,10,gps,0.7,0.7,1,-84,,,,34,
2018-05-03T07:43:27.986Z,13.588816,80.034026,0,23.742,0,0,0,network,,,,,,,,34,
2018-05-03T07:43:29.083Z,13.588816,80.034026,0,23.742,0,0,0,network,,,,,,,,34,
2018-05-03T07:43:49.031Z,13.589126,80.034269,-80,7.585,311.8,1.31,13,gps,0.8,0.8,1.1,-84,,,,33,
2018-05-03T07:43:58.891Z,13.589197,80.034136,-83,9.101999,310.2,1.66,11,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:44:13.971Z,13.589217,80.033994,-77,10.6189995,304.1,1.38,12,gps,,,,,,,,33,
2018-05-03T07:44:25.571Z,13.589415,80.033827,-76,7.585,313.1,1.59,14,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:44:35.311Z,13.589481,80.033718,-76,4.5509996,301.1,1.58,16,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:44:46.291Z,13.589554,80.033609,-83,6.068,306.4,0.96,16,gps,0.7,0.8,1,-84,,,,33,
2018-05-03T07:45:00.211Z,13.589645,80.033491,-73,6.068,301.5,1.42,16,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:45:11.851Z,13.589777,80.033317,-66,9.101999,309.7,1.54,16,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:45:31.831Z,13.589951,80.033076,-80,6.068,316.2,1.32,16,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:45:47.000Z,13.590086,80.032979,-86,4.5509996,312.7,1.48,18,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:46:01.111Z,13.5902,80.032821,-76,7.585,312,1.42,15,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:46:17.311Z,13.59037,80.032637,-70,7.585,306.2,1.07,13,gps,0.7,0.7,1,-84,,,,33,
2018-05-03T07:46:42.131Z,13.590653,80.032428,-82,9.101999,334.1,1.54,7,gps,0.7,0.7,1,-84,,,,32,
2018-05-03T07:46:58.091Z,13.59084,80.032352,-81,6.068,315.2,1.53,15,gps,0.6,0.7,0.9,-84,,,,32,
2018-05-03T07:47:10.611Z,13.590988,80.032224,-81,7.585,320.1,1.59,16,gps,0.6,0.7,0.9,-84,,,,32,
2018-05-03T07:47:26.491Z,13.59121,80.032128,-82,6.068,331,1.42,15,gps,0.6,0.7,0.9,-84,,,,32,
2018-05-03T07:47:40.689Z,13.591136,80.03235,0,28.076,0,0,0,network,,,,,,,,32,
2018-05-03T07:52:00.000Z,13.591472,80.032153,-86,37.925,227.5,0.7,9,gps,1.1,0.9,1.4,-84,,,,32,
2018-05-03T07:52:05.000Z,13.591448,80.032127,-86,36.407997,220.9,0.3,3,gps,1,0.9,1.3,-84,,,,32,
2018-05-03T07:52:03.043Z,13.591503,80.032143,0,35.799,0,0,0,network,,,,,,,,32,
2018-05-03T07:52:27.894Z,13.591494,80.031978,0,34.855,0,0,0,network,,,,,,,,31,
2018-05-03T07:53:07.730Z,13.591522,80.032009,0,33.913,0,0,0,network,,,,,,,,31,
2018-05-03T07:53:12.864Z,13.591544,80.032045,0,30.911,0,0,0,network,,,,,,,,31,
2018-05-03T07:53:29.000Z,13.591471,80.032432,-95,31.856998,159.1,0.62,2,gps,0.9,0.8,1.3,-84,,,,31,
2018-05-03T07:53:32.000Z,13.591463,80.032425,-97,33.374,158,0.43,0,gps,0.9,0.8,1.3,-84,,,,31,
2018-05-03T07:53:36.000Z,13.591469,80.032407,-97,39.441998,,0,5,gps,1.6,1,1.9,-84,,,,31,
2018-05-03T07:53:37.038Z,13.591535,80.032079,0,34.059,0,0,0,network,,,,,,,,31,
2018-05-03T07:53:44.000Z,13.591482,80.032414,-97,39.441998,212.2,0.19,7,gps,1.1,0.9,1.4,-84,,,,31,
2018-05-03T07:53:47.000Z,13.591497,80.032478,-97,30.34,12.4,0.4,2,gps,1.2,0.9,1.5,-84,,,,31,
2018-05-03T07:53:38.229Z,13.591537,80.032074,0,31.61,0,0,0,network,,,,,,,,31,
2018-05-03T07:53:48.085Z,13.591522,80.032104,0,33.08,0,0,0,network,,,,,,,,31,
2018-05-03T07:53:51.000Z,13.591522,80.032482,-97,30.34,22.2,0.49,1,gps,1.2,0.9,1.5,-84,,,,31,
2018-05-03T07:54:05.000Z,13.591657,80.032179,-94,39.441998,358.9,0.45,9,gps,1,0.9,1.3,-84,,,,31,
2018-05-03T07:54:06.003Z,13.59152,80.032102,0,33.17,0,0,0,network,,,,,,,,31,
2018-05-03T07:54:21.000Z,13.591669,80.032166,-97,37.925,359.7,0.75,9,gps,1,0.8,1.3,-84,,,,31,
2018-05-03T07:54:07.159Z,13.591534,80.032038,0,32.245,0,0,0,network,,,,,,,,31,
2018-05-03T07:54:22.090Z,13.591526,80.032025,0,34.89,0,0,0,network,,,,,,,,31,
2018-05-03T07:54:42.000Z,13.591592,80.03234,-96,36.407997,114.1,0.77,9,gps,1.1,0.8,1.4,-84,,,,31,
2018-05-03T07:54:45.000Z,13.591675,80.032337,-95,36.407997,35.4,0.37,3,gps,1.1,0.8,1.4,-84,,,,31,
2018-05-03T07:54:46.824Z,13.591874,80.031849,0,26.414,0,0,0,network,,,,,,,,31,
2018-05-03T07:55:19.366Z,13.591815,80.031842,0,24.778,0,0,0,network,,,,,,,,31,
2018-05-03T07:55:38.568Z,13.591806,80.031862,0,24.808,0,0,0,network,,,,,,,,30,
2018-05-03T07:55:48.487Z,13.591622,80.031993,0,28.993,0,0,0,network,,,,,,,,30,
2018-05-03T07:56:06.446Z,13.591766,80.031903,0,25.119,0,0,0,network,,,,,,,,30,
2018-05-03T08:33:53.000Z,13.591578,80.032068,-78,25.789,,0,13,gps,,,,,,,,27,
2018-05-03T08:33:54.477Z,13.591572,80.032071,-78,13.653,,0,2,gps,1.2,0.9,1.5,-84,,,,27,
2018-05-03T08:33:57.000Z,13.591622,80.032068,-82,12.136,,0,2,gps,1.2,0.9,1.5,-84,,,,27,
2018-05-03T08:33:59.000Z,13.591669,80.032066,-80,9.101999,,0,8,gps,0.9,0.8,1.2,-84,,,,27,
2018-05-03T08:33:51.085Z,13.59168,80.031911,0,38.123,0,0,0,network,,,,,,,,27,
2018-05-03T08:34:00.000Z,13.591668,80.032069,-79,9.101999,,0,8,gps,1.1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:01.000Z,13.591668,80.032074,-79,9.101999,,0,11,gps,1.1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:02.000Z,13.591664,80.03207,-77,9.101999,297,1.42,11,gps,1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:03.000Z,13.591656,80.032064,-78,9.101999,291,1.53,7,gps,1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:04.000Z,13.591654,80.032055,-77,9.101999,,,7,gps,1.4,0.9,1.7,-84,,,,27,
2018-05-03T08:34:05.000Z,13.591652,80.03205,-76,7.585,290.3,0.76,11,gps,1.4,0.9,1.7,-84,,,,27,
2018-05-03T08:34:06.000Z,13.59165,80.032048,-76,7.585,290.3,0.56,11,gps,1.4,0.9,1.7,-84,,,,27,
2018-05-03T08:34:07.000Z,13.59164,80.032047,-78,7.585,290,0.88,12,gps,1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:08.000Z,13.591628,80.032039,-79,7.585,269.1,1.71,12,gps,1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:09.000Z,13.591615,80.032029,-80,7.585,268.9,1.42,12,gps,1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:10.160Z,13.591601,80.03202,-80,10.6189995,,,12,gps,1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:11.607Z,13.591557,80.032035,-82,9.101999,268.7,0.87,10,gps,1,0.8,1.3,-84,,,,27,
2018-05-03T08:34:12.856Z,13.591551,80.032025,-82,10.6189995,268.6,0.72,6,gps,0.9,0.8,1.2,-84,,,,27,
2018-05-03T08:34:14.107Z,13.591543,80.03202,-82,12.136,268.6,0.62,6,gps,0.9,0.8,1.2,-84,,,,27,
2018-05-03T08:34:15.343Z,13.591539,80.032012,-83,12.136,268.6,0.99,6,gps,0.9,0.8,1.2,-84,,,,27,
2018-05-03T08:34:16.525Z,13.5915,80.032025,-85,13.653,268.4,0.53,6,gps,0.9,0.8,1.2,-84,,,,27,
2018-05-03T08:34:23.000Z,13.591414,80.032037,-81,13.653,268.3,1.1,11,gps,1.2,0.9,1.5,-84,,,,27,
2018-05-03T08:34:26.000Z,13.591406,80.03199,-84,9.101999,221.4,2.45,15,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:34:29.000Z,13.591373,80.031957,-86,7.585,181.2,0.9,12,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:34:32.000Z,13.591361,80.031975,-83,6.068,155,0.86,11,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:34:35.000Z,13.591342,80.032004,-82,6.068,140.7,1.1,8,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:34:38.000Z,13.591324,80.032043,-83,6.068,127.6,1.72,11,gps,0.8,0.8,1.1,-84,,,,27,
2018-05-03T08:34:41.000Z,13.591294,80.032073,-82,6.068,138.7,1.74,9,gps,0.8,0.8,1.1,-84,,,,27,
2018-05-03T08:34:42.408Z,13.591221,80.03237,0,35.692,0,0,0,network,,,,,,,,27,
2018-05-03T08:34:45.000Z,13.591239,80.032094,-82,7.585,157.6,1.4,10,gps,0.8,0.8,1.1,-84,,,,27,
2018-05-03T08:34:48.000Z,13.591225,80.032105,-82,7.585,155.3,1.07,9,gps,0.9,0.8,1.2,-84,,,,27,
2018-05-03T08:34:51.000Z,13.591192,80.032125,-83,6.068,161.4,1.05,11,gps,0.8,0.8,1.2,-84,,,,27,
2018-05-03T08:34:43.562Z,13.591163,80.032312,0,28.375,0,0,0,network,,,,,,,,27,
2018-05-03T08:34:52.504Z,13.591166,80.032269,0,28.959,0,0,0,network,,,,,,,,27,
2018-05-03T08:34:55.000Z,13.591156,80.032136,-80,6.068,155.8,0.98,9,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:34:58.000Z,13.591123,80.032138,-82,6.068,149.6,1.84,11,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:35:01.000Z,13.591095,80.03217,-81,6.068,149.6,1.01,14,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:35:02.459Z,13.591195,80.032357,0,28.805,0,0,0,network,,,,,,,,27,
2018-05-03T08:35:05.000Z,13.591066,80.032195,-81,7.585,149.6,0.83,3,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:35:08.000Z,13.591045,80.032211,-82,6.068,149.6,1.24,12,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:35:11.000Z,13.590996,80.032241,-79,7.585,149.6,0.77,14,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:35:03.530Z,13.591195,80.032357,0,28.805,0,0,0,network,,,,,,,,27,
2018-05-03T08:35:12.937Z,13.590969,80.032257,-79,10.6189995,149.6,0.73,14,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:35:14.344Z,13.590961,80.032262,-80,12.136,149.6,0.8,3,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:35:15.610Z,13.590962,80.032273,-80,12.136,149.6,0.43,3,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:35:16.901Z,13.590959,80.032271,-79,12.136,151.5,0.74,4,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:35:18.749Z,13.590953,80.032262,-79,12.136,159.9,0.42,5,gps,1.3,1,1.6,-84,,,,27,
2018-05-03T08:35:12.493Z,13.591093,80.032379,0,30.253,0,0,0,network,,,,,,,,27,
2018-05-03T08:35:20.851Z,13.590932,80.032276,-79,13.653,146.4,0.72,5,gps,1.2,1,1.5,-84,,,,27,
2018-05-03T08:35:22.171Z,13.590924,80.032282,-80,13.653,132,0.57,3,gps,1.2,1,1.5,-84,,,,27,
2018-05-03T08:35:25.000Z,13.590918,80.03228,-79,18.203999,133.5,1.54,4,gps,1.2,1,1.5,-84,,,,27,
2018-05-03T08:35:27.000Z,13.590893,80.032261,-78,15.17,149.6,1.18,2,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:35:29.000Z,13.590846,80.032256,-77,15.17,149.8,0.74,3,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:35:30.316Z,13.591107,80.032392,0,29.037,0,0,0,network,,,,,,,,27,
2018-05-03T08:35:32.000Z,13.590839,80.03226,-79,15.17,,0,12,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:35:34.000Z,13.590833,80.03226,-79,15.17,,0,5,gps,0.8,0.8,1.1,-84,,,,27,
2018-05-03T08:35:36.000Z,13.59082,80.032259,-77,13.653,,0,11,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:35:39.000Z,13.590796,80.032257,-77,13.653,,0,11,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:35:45.013Z,13.590791,80.032253,-77,13.653,,0,14,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:35:46.331Z,13.59079,80.032251,-77,13.653,,0,4,gps,2.3,1,2.5,-84,,,,27,
2018-05-03T08:35:54.000Z,13.590788,80.032257,-77,21.237999,,0,3,gps,1.6,1,1.9,-84,,,,27,
2018-05-03T08:35:56.000Z,13.590787,80.032262,-77,13.653,,0,3,gps,1.6,0.9,1.9,-84,,,,27,
2018-05-03T08:35:58.000Z,13.590758,80.032277,-80,10.6189995,155.9,1.63,2,gps,1,0.9,1.3,-84,,,,27,
2018-05-03T08:36:01.000Z,13.590667,80.03231,-77,9.101999,128.4,1.41,10,gps,0.9,0.9,1.3,-84,,,,27,
2018-05-03T08:36:04.000Z,13.590497,80.032304,-68,9.101999,155.6,1.37,12,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:36:05.032Z,13.59047,80.032304,-72,9.101999,155.9,1.2,16,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:36:06.263Z,13.590455,80.032309,-71,9.101999,151.7,1.17,3,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:36:07.900Z,13.590439,80.032322,-71,10.6189995,146.9,1.12,2,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:36:16.000Z,13.590374,80.032345,-71,22.755,171.3,0.63,12,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:36:18.000Z,13.590339,80.032321,-66,15.17,142.1,1.33,4,gps,0.8,0.8,1.2,-84,,,,27,
2018-05-03T08:36:20.000Z,13.590288,80.032362,-63,10.6189995,120.2,0.71,5,gps,0.7,0.8,1.1,-84,,,,27,
2018-05-03T08:36:23.000Z,13.590233,80.032398,-70,9.101999,149.3,0.77,13,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:36:24.214Z,13.590218,80.032402,-69,9.101999,155.1,0.89,3,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:36:34.000Z,13.590131,80.032524,-70,18.203999,130.6,1.24,4,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:36:36.000Z,13.590104,80.032529,-72,15.17,132.1,1.08,3,gps,0.9,0.9,1.3,-84,,,,27,
2018-05-03T08:36:38.000Z,13.59008,80.032536,-72,12.136,133.7,0.82,4,gps,0.8,0.8,1.1,-84,,,,27,
2018-05-03T08:36:41.000Z,13.59007,80.032574,-75,9.101999,136.3,0.87,13,gps,0.7,0.8,1,-84,,,,27,
2018-05-03T08:36:44.000Z,13.590039,80.032617,-81,7.585,122.3,0.97,15,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:36:47.000Z,13.589997,80.032614,-80,6.068,174.3,0.94,15,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:36:50.000Z,13.589948,80.032621,-81,4.5509996,134.6,1.1,14,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:36:51.675Z,13.589938,80.032644,-79,4.5509996,166.3,0.79,15,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:36:52.913Z,13.589931,80.03265,-78,6.068,175.8,0.89,4,gps,0.7,0.7,1,-84,,,,27,
2018-05-03T08:37:01.000Z,13.589811,80.032646,-77,10.6189995,155.1,0.94,12,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:37:04.000Z,13.589825,80.032663,-82,9.101999,151.9,0.41,11,gps,0.7,0.8,1,-84,,,,26,
2018-05-03T08:37:07.000Z,13.589798,80.032687,-76,6.068,133,1.79,15,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:37:10.000Z,13.589775,80.032719,-76,4.5509996,105.6,0.67,14,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:37:13.000Z,13.589787,80.032764,-76,4.5509996,80.2,2,14,gps,0.7,0.8,1.1,-84,,,,26,
2018-05-03T08:37:16.000Z,13.5898,80.032785,-73,4.5509996,,0,12,gps,0.7,0.8,1.1,-84,,,,26,
2018-05-03T08:37:19.000Z,13.589791,80.032793,-72,4.5509996,,0,15,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:37:22.000Z,13.589785,80.032811,-72,4.5509996,,0,13,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:37:23.619Z,13.589707,80.032707,0,24.176,0,0,0,network,,,,,,,,26,
2018-05-03T08:37:26.000Z,13.589772,80.032844,-73,4.5509996,110.2,1.45,11,gps,0.7,0.8,1.1,-84,,,,26,
2018-05-03T08:37:29.000Z,13.589742,80.032906,-73,4.5509996,114.5,1.43,15,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:37:32.000Z,13.589703,80.032941,-72,4.5509996,146,1.03,11,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:37:35.000Z,13.589668,80.032974,-73,4.5509996,130,1.41,13,gps,0.7,0.8,1.1,-84,,,,26,
2018-05-03T08:37:38.000Z,13.589631,80.032997,-74,4.5509996,123.1,1.31,13,gps,0.7,0.8,1.1,-84,,,,26,
2018-05-03T08:37:41.712Z,13.589592,80.033044,-74,9.101999,134.1,1.38,4,gps,0.7,0.8,1.1,-84,,,,26,
2018-05-03T08:37:34.689Z,13.589623,80.032512,0,31.3,0,0,0,network,,,,,,,,26,
2018-05-03T08:37:43.827Z,13.589503,80.032933,0,25.965,0,0,0,network,,,,,,,,26,
2018-05-03T08:37:45.855Z,13.589554,80.033161,-73,9.101999,115.5,2.16,3,gps,0.8,0.8,1.2,-84,,,,26,
2018-05-03T08:37:54.000Z,13.589471,80.033326,-79,13.653,123.5,1.29,11,gps,0.8,0.8,1.2,-84,,,,26,
2018-05-03T08:37:57.000Z,13.589468,80.033339,-84,9.101999,71.3,1.19,15,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:38:00.000Z,13.589474,80.033347,-86,9.101999,95.5,0.85,15,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:38:03.000Z,13.589432,80.033369,-88,7.585,130.8,1.65,13,gps,0.7,0.7,1,-84,,,,26,
2018-05-03T08:38:06.000Z,13.589412,80.033405,-78,6.068,113,1.49,14,gps,0.7,0.8,1.1,-84,,,,26,
